epoch,sym,side,kind,ref_px,target_px,stop_px
1776951900,amd,SHORT,C2,302.66,296.93,306.48
1776951900,amzn,LONG,C2,255.27,257.53,253.76
1776951900,asml,SHORT,C2,1438.63,1419.97,1451.07
1776951900,intc,SHORT,C2,66.87,64.91,68.18
1776951900,lrcx,SHORT,C2,267.25,258.6,273.02
1776951900,meta,SHORT,C2,660.91,653.07,666.14
1776951900,mu,LONG,C2,479.43,486.03,475.03
1776951900,qqq,SHORT,C2,653.58,650.46,655.66
1776951900,spy,SHORT,C2,710.21,708.5,711.35
1776951900,tsla,SHORT,C2,372.4,355.7,383.53
1776951900,tsm,SHORT,C2,384.9,380.55,387.8
1776952800,amzn,SHORT,C2,254.55,251.97,256.27
1776952800,dram,SHORT,C2,36.64,36.25,36.9
1776952800,googl,SHORT,C2,339.92,338.06,341.16
1776952800,mu,SHORT,C2,472.68,461.04,480.44
1776952800,nvda,SHORT,C2,202.23,200.43,203.43
1776952800,sndk,SHORT,C2,946.61,931.52,956.67
1776953700,amd,LONG,C2,305.85,310.07,303.04
1776953700,amzn,LONG,C2,255.69,257.46,254.51
1776953700,sndk,LONG,C2,958.19,977.27,945.47
1776955500,googl,LONG,C2,340.5,341.81,339.63
1776960000,tsm,SHORT,C2,385.1,382.3,386.97
1776961800,googl,SHORT,C2,339.97,339.0,340.62
1776962700,avgo,SHORT,C2,426.16,422.51,428.6
1776962700,tsm,SHORT,C2,385.24,382.13,387.31
1776963600,amzn,SHORT,C2,255.8,254.17,256.88
1776963600,dram,SHORT,C2,36.61,36.25,36.85
1776963600,meta,SHORT,C2,662.29,658.48,664.83
1776963600,qqq,SHORT,C2,651.87,649.71,653.31
1776963600,smh,SHORT,C2,482.89,479.72,485.01
1776963600,sndk,SHORT,C2,956.0,940.46,966.36
1776963600,stx,SHORT,C2,594.0,584.66,600.23
1776963600,txn,SHORT,C2,282.14,278.23,284.75
1776963600,wdc,SHORT,C2,405.07,397.77,409.94
1776964500,amd,SHORT,C2,303.81,300.15,306.25
1776965400,intc,SHORT,C2,66.99,66.07,67.6
1776966300,intc,LONG,C2,67.56,68.4,67.0
1776966300,qcom,LONG,C2,133.21,134.19,132.56
1776968100,aapl,LONG,C2,273.67,274.81,272.91
1776969900,lrcx,LONG,C2,254.51,257.87,252.27
1776970800,lrcx,LONG,C2,254.76,258.1,252.53
