epoch,o,h,l,c,v
1776951000,255.39,255.51,253.83,255.0,1061869
1776951300,254.98,255.38,254.53,255.3,385489
1776951600,255.28,256.11,254.9,254.96,636278
1776951900,254.95,255.65,254.77,255.26,389323
1776952200,255.26,255.58,254.9,255.2,343076
1776952500,255.22,256.28,255.16,255.27,564223
1776952800,255.25,256.16,254.65,255.34,567749
1776953100,255.35,255.35,254.44,254.87,347812
1776953400,254.86,255.2,254.48,254.55,342557
1776953700,254.56,255.37,254.56,255.0,224070
1776954000,255.02,255.55,254.67,255.37,323165
1776954300,255.37,255.74,255.3,255.69,250429
1776954600,255.71,256.89,255.7,256.65,736278
1776954900,256.67,257.16,256.44,256.91,520866
1776955200,256.9,257.05,256.32,256.62,303302
1776955500,256.65,256.99,256.62,256.86,268510
1776955800,256.86,257.3,256.78,257.28,358716
1776956100,257.28,257.79,257.26,257.57,436845
1776956400,257.58,258.15,257.58,257.98,575946
1776956700,257.98,258.33,257.85,258.28,395348
1776957000,258.29,258.79,257.93,258.47,521293
1776957300,258.48,258.52,258.15,258.18,259569
1776957600,258.19,258.25,257.77,257.77,354349
1776957900,257.76,257.8,257.31,257.35,286290
1776958200,257.35,257.55,257.04,257.46,216289
1776958500,257.42,257.66,257.35,257.66,185900
1776958800,257.64,258.02,257.57,257.88,218406
1776959100,257.88,257.88,256.9,257.07,322818
1776959400,257.07,257.09,256.53,256.7,239820
1776959700,256.69,257.04,256.61,256.74,186114
1776960000,256.71,256.97,256.63,256.64,118656
1776960300,256.64,256.8,256.51,256.66,156697
1776960600,256.67,256.84,256.54,256.66,148226
1776960900,256.64,256.75,256.5,256.58,236259
1776961200,256.57,256.88,256.52,256.86,181340
1776961500,256.87,257.08,256.86,256.96,208632
1776961800,256.95,257.15,256.7,257.14,142260
1776962100,257.14,257.22,256.89,256.95,130805
1776962400,256.97,257.09,256.89,257.02,85830
1776962700,257.0,257.06,256.77,256.91,126201
1776963000,256.9,256.96,256.54,256.54,101563
1776963300,256.54,256.8,256.51,256.59,94784
1776963600,256.6,256.7,255.94,256.36,348354
1776963900,256.35,256.35,255.63,255.63,238461
1776964200,255.61,256.1,255.45,255.8,192646
1776964500,255.81,255.81,255.05,255.21,204566
1776964800,255.2,255.38,254.99,255.07,270020
1776965100,255.13,255.36,254.58,254.74,254785
1776965400,254.73,255.23,254.49,255.18,127522
1776965700,255.16,255.42,254.27,254.35,206410
1776966000,254.37,254.38,253.41,253.71,349058
1776966300,253.73,254.0,253.07,253.83,381552
1776966600,253.81,255.1,253.44,254.56,457932
1776966900,254.55,255.09,254.36,254.64,241882
1776967200,254.62,255.26,254.41,255.13,240093
1776967500,255.11,255.41,254.97,254.97,183959
1776967800,254.99,255.39,254.9,255.14,161549
1776968100,255.16,255.39,255.07,255.23,115629
1776968400,255.24,255.41,254.99,255.22,170035
1776968700,255.22,255.38,255.07,255.32,113005
1776969000,255.32,255.51,255.28,255.46,129356
1776969300,255.44,255.77,255.44,255.56,169599
1776969600,255.58,255.64,255.15,255.47,116305
1776969900,255.46,255.52,255.31,255.35,117590
