contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
MU260717P00010000,2026-07-07 16:31:37+00:00,10.0,0.01,0.0,0.01,0.0,0.0,1.0,34,7.37500078125,False,REGULAR,USD
MU260717P00015000,2026-06-26 13:42:47+00:00,15.0,0.1,0.0,0.01,0.0,0.0,1.0,1,6.625001718750001,False,REGULAR,USD
MU260717P00025000,2026-06-25 17:31:56+00:00,25.0,0.01,0.0,0.01,0.0,0.0,,31,5.7500028125,False,REGULAR,USD
MU260717P00030000,2026-06-29 16:56:00+00:00,30.0,0.03,0.0,0.01,0.0,0.0,,2,5.500003124999999,False,REGULAR,USD
MU260717P00035000,2026-06-25 18:05:25+00:00,35.0,0.01,0.0,0.01,0.0,0.0,,29,5.250003437499999,False,REGULAR,USD
MU260717P00045000,2026-06-26 13:42:01+00:00,45.0,0.1,0.0,0.1,0.0,0.0,1.0,2,5.6562529296875,False,REGULAR,USD
MU260717P00050000,2026-07-02 13:33:18+00:00,50.0,0.02,0.0,0.01,0.0,0.0,1.0,7198,4.62500421875,False,REGULAR,USD
MU260717P00055000,2026-06-29 16:55:58+00:00,55.0,0.01,0.0,0.1,0.0,0.0,1.0,681,5.250003437499999,False,REGULAR,USD
MU260717P00060000,2026-06-26 18:22:56+00:00,60.0,0.02,0.0,0.01,0.0,0.0,2.0,5240,4.312504609374999,False,REGULAR,USD
MU260717P00065000,2026-06-30 15:02:01+00:00,65.0,0.02,0.0,0.1,0.0,0.0,6.0,4853,4.937503828124999,False,REGULAR,USD
MU260717P00070000,2026-07-06 14:13:01+00:00,70.0,0.01,0.0,0.1,0.0,0.0,1.0,2641,4.796879003906249,False,REGULAR,USD
MU260717P00075000,2026-07-06 19:46:11+00:00,75.0,0.01,0.0,0.02,0.0,0.0,2.0,1619,4.12500484375,False,REGULAR,USD
MU260717P00080000,2026-07-07 16:39:49+00:00,80.0,0.01,0.0,0.02,0.0,0.0,2.0,2352,4.0312549609375,False,REGULAR,USD
MU260717P00085000,2026-07-06 15:03:08+00:00,85.0,0.01,0.0,0.1,0.0,0.0,12.0,2338,4.421879472656249,False,REGULAR,USD
MU260717P00090000,2026-06-24 18:36:17+00:00,90.0,0.1,0.0,0.04,0.0,0.0,1.0,1629,4.0312549609375,False,REGULAR,USD
MU260717P00095000,2026-07-06 16:21:22+00:00,95.0,0.05,0.0,0.05,0.0,0.0,3.0,1275,3.9843750390625,False,REGULAR,USD
MU260717P00100000,2026-07-01 19:01:24+00:00,100.0,0.01,0.0,0.1,0.0,0.0,154.0,223,4.10937986328125,False,REGULAR,USD
MU260717P00105000,2026-07-01 16:47:08+00:00,105.0,0.03,0.0,0.04,0.0,0.0,29.0,2367,3.750000625,False,REGULAR,USD
MU260717P00110000,2026-07-06 14:20:35+00:00,110.0,0.01,0.0,0.02,0.0,0.0,10.0,3002,3.50000125,False,REGULAR,USD
MU260717P00115000,2026-07-06 18:29:15+00:00,115.0,0.02,0.0,0.03,0.0,0.0,2.0,2450,3.5312511718749997,False,REGULAR,USD
MU260717P00120000,2026-07-06 15:22:32+00:00,120.0,0.01,0.0,0.07,0.0,0.0,1.0,2673,3.6718758203125006,False,REGULAR,USD
MU260717P00125000,2026-07-06 13:39:46+00:00,125.0,0.04,0.0,0.04,0.0,0.0,1.0,3104,3.43750140625,False,REGULAR,USD
MU260717P00130000,2026-07-06 16:22:01+00:00,130.0,0.01,0.0,0.03,0.0,0.0,2.0,2662,3.3125017187499997,False,REGULAR,USD
MU260717P00135000,2026-07-07 13:44:20+00:00,135.0,0.05,0.0,0.05,0.0,0.0,1.0,333,3.3750015624999996,False,REGULAR,USD
MU260717P00140000,2026-07-06 14:52:16+00:00,140.0,0.03,0.0,0.05,0.0,0.0,15.0,1120,3.3125017187499997,False,REGULAR,USD
MU260717P00145000,2026-07-06 16:01:44+00:00,145.0,0.01,0.0,0.26,0.0,0.0,2.0,2489,3.718750703125,False,REGULAR,USD
MU260717P00150000,2026-07-06 16:48:01+00:00,150.0,0.01,0.0,0.13,0.0,0.0,2.0,4574,3.43750140625,False,REGULAR,USD
MU260717P00155000,2026-07-07 13:43:42+00:00,155.0,0.04,0.0,0.05,0.02,100.0,3.0,2868,3.1250021875,False,REGULAR,USD
MU260717P00160000,2026-07-07 16:04:45+00:00,160.0,0.07,0.0,0.21,0.05,250.0,2.0,1853,3.4570326074218753,False,REGULAR,USD
MU260717P00165000,2026-07-02 18:07:20+00:00,165.0,0.05,0.0,0.05,0.010000002,25.000004,1.0,6483,3.0156274609375,False,REGULAR,USD
MU260717P00170000,2026-07-07 16:11:07+00:00,170.0,0.02,0.0,0.08,0.01,100.0,7.0,1119,3.0781273046874995,False,REGULAR,USD
MU260717P00175000,2026-07-07 16:11:32+00:00,175.0,0.02,0.0,0.07,0.01,100.0,3.0,1334,3.0000025,False,REGULAR,USD
MU260717P00180000,2026-07-07 16:18:50+00:00,180.0,0.01,0.0,0.07,-0.01,-50.0,9.0,2291,2.94531513671875,False,REGULAR,USD
MU260717P00185000,2026-07-06 13:32:17+00:00,185.0,0.02,0.0,0.05,0.0,0.0,1.0,829,2.8281279296874997,False,REGULAR,USD
MU260717P00190000,2026-07-07 16:50:51+00:00,190.0,0.07,0.01,0.14,0.04,133.33333,29.0,1442,3.031252421875,False,REGULAR,USD
MU260717P00195000,2026-07-06 14:54:49+00:00,195.0,0.02,0.0,0.05,0.0,0.0,15.0,1301,2.7343781640625,False,REGULAR,USD
MU260717P00200000,2026-07-06 19:03:32+00:00,200.0,0.03,0.0,0.05,0.0,0.0,27.0,942,2.68750328125,False,REGULAR,USD
MU260717P00210000,2026-07-07 16:51:08+00:00,210.0,0.03,0.0,0.03,0.0,0.0,8.0,810,2.5156287109374995,False,REGULAR,USD
MU260717P00220000,2026-07-06 18:53:20+00:00,220.0,0.04,0.0,0.05,0.0,0.0,267.0,1205,2.5312536718749996,False,REGULAR,USD
MU260717P00230000,2026-07-06 18:55:02+00:00,230.0,0.04,0.01,0.07,0.0,0.0,23.0,1147,2.5390661523437497,False,REGULAR,USD
MU260717P00240000,2026-07-07 14:24:16+00:00,240.0,0.03,0.0,0.06,-0.08,-72.72727,2.0,950,2.4062539843749997,False,REGULAR,USD
MU260717P00250000,2026-07-07 16:46:59+00:00,250.0,0.03,0.01,0.05,-0.01,-25.0,71.0,2580,2.3437541406249993,False,REGULAR,USD
MU260717P00260000,2026-07-06 17:20:49+00:00,260.0,0.06,0.0,0.05,0.0,0.0,100.0,2850,2.2343794140624995,False,REGULAR,USD
MU260717P00270000,2026-07-06 16:53:58+00:00,270.0,0.1,0.02,0.05,0.0,0.0,1.0,3157,2.2343794140624995,False,REGULAR,USD
MU260717P00280000,2026-07-07 16:48:12+00:00,280.0,0.04,0.02,0.06,-0.02,-28.571428,162.0,3881,2.1875045312499997,False,REGULAR,USD
MU260717P00290000,2026-07-06 19:31:45+00:00,290.0,0.05,0.0,0.08,0.0,0.0,56.0,2293,2.1328171679687498,False,REGULAR,USD
MU260717P00300000,2026-07-07 16:22:16+00:00,300.0,0.07,0.01,0.08,0.010000002,16.66667,45.0,5395,2.0859422851562495,False,REGULAR,USD
MU260717P00310000,2026-07-07 16:49:53+00:00,310.0,0.1,0.03,0.18,0.030000001,42.857143,6.0,1679,2.183598291015625,False,REGULAR,USD
MU260717P00320000,2026-07-07 16:49:58+00:00,320.0,0.08,0.04,0.12,-0.010000005,-11.111116,8.0,4719,2.07031732421875,False,REGULAR,USD
MU260717P00330000,2026-07-07 16:48:47+00:00,330.0,0.15,0.1,0.3,-0.00999999,-6.2499943,40.0,1425,2.1953170117187497,False,REGULAR,USD
MU260717P00340000,2026-07-07 16:48:15+00:00,340.0,0.18,0.09,0.42,0.030000001,20.0,17.0,1834,2.189457651367187,False,REGULAR,USD
MU260717P00350000,2026-07-07 16:48:22+00:00,350.0,0.15,0.13,0.16,-0.030000001,-16.666666,334.0,4138,2.0117237207031247,False,REGULAR,USD
MU260717P00360000,2026-07-07 14:33:01+00:00,360.0,0.18,0.1,0.2,0.010000005,5.8823557,353.0,3692,1.96484392578125,False,REGULAR,USD
MU260717P00370000,2026-07-07 15:03:48+00:00,370.0,0.2,0.15,0.22,-0.07000001,-25.925928,24.0,1557,1.9492190039062502,False,REGULAR,USD
MU260717P00380000,2026-07-07 15:06:11+00:00,380.0,0.22,0.18,0.25,0.019999996,9.999997,23.0,3373,1.92578162109375,False,REGULAR,USD
MU260717P00390000,2026-07-07 14:57:53+00:00,390.0,0.28,0.2,0.27,0.040000007,16.66667,5.0,2815,1.890625546875,False,REGULAR,USD
MU260717P00400000,2026-07-07 16:31:27+00:00,400.0,0.29,0.27,0.31,-0.01000002,-3.33334,87.0,5361,1.8798834130859374,False,REGULAR,USD
MU260717P00410000,2026-07-07 16:32:10+00:00,410.0,0.4,0.25,0.38,0.0,0.0,19.0,1175,1.8457038964843748,False,REGULAR,USD
MU260717P00420000,2026-07-07 16:32:15+00:00,420.0,0.32,0.19,0.44,-0.04000002,-11.111116,9.0,2576,1.7949229003906249,False,REGULAR,USD
MU260717P00430000,2026-07-07 16:32:32+00:00,430.0,0.45,0.4,0.47,0.060000002,15.384616,46.0,2549,1.8105478222656248,False,REGULAR,USD
MU260717P00440000,2026-07-07 16:08:44+00:00,440.0,0.41,0.39,0.49,-0.050000012,-10.869567,3.0,1751,1.7626964990234375,False,REGULAR,USD
MU260717P00450000,2026-07-07 16:46:41+00:00,450.0,0.51,0.5,0.55,0.0,0.0,125.0,4092,1.75000125,False,REGULAR,USD
MU260717P00460000,2026-07-07 16:04:43+00:00,460.0,0.54,0.49,0.61,-0.029999971,-5.263153,90.0,781,1.7109389453125,False,REGULAR,USD
MU260717P00470000,2026-07-07 16:46:41+00:00,470.0,0.61,0.54,0.65,-0.06999999,-10.294116,6.0,3365,1.6796891015625,False,REGULAR,USD
MU260717P00480000,2026-07-07 16:42:40+00:00,480.0,0.71,0.65,0.82,0.00999999,1.42857,59.0,951,1.6772477075195313,False,REGULAR,USD
MU260717P00490000,2026-07-07 16:18:47+00:00,490.0,0.73,0.72,0.9,-0.089999974,-10.975606,325.0,659,1.650392373046875,False,REGULAR,USD
MU260717P00500000,2026-07-07 16:50:37+00:00,500.0,0.85,0.79,0.87,-0.03999996,-4.4943776,1134.0,6576,1.6088886743164061,False,REGULAR,USD
MU260717P00510000,2026-07-07 16:11:08+00:00,510.0,1.0,0.95,0.98,0.120000005,13.636364,5933.0,807,1.5952168676757812,False,REGULAR,USD
MU260717P00520000,2026-07-07 16:41:24+00:00,520.0,1.1,0.98,1.2,0.029999971,2.8037355,94.0,5391,1.575685715332031,False,REGULAR,USD
MU260717P00530000,2026-07-07 16:34:43+00:00,530.0,1.17,1.05,1.23,0.01999998,1.7391288,30.0,1370,1.5395530834960938,False,REGULAR,USD
MU260717P00540000,2026-07-07 16:34:38+00:00,540.0,1.3,1.21,1.41,-0.04000008,-2.9850807,25.0,938,1.5249047192382812,False,REGULAR,USD
MU260717P00550000,2026-07-07 16:37:53+00:00,550.0,1.44,1.28,1.5,0.0200001,1.4084578,1174.0,4280,1.4926783178710936,False,REGULAR,USD
MU260717P00560000,2026-07-07 15:28:47+00:00,560.0,1.53,1.47,1.63,0.029999971,1.9999981,77.0,2348,1.4721706079101562,False,REGULAR,USD
MU260717P00570000,2026-07-07 16:52:14+00:00,570.0,1.75,1.57,1.99,-0.100000024,-5.524863,71.0,497,1.4589870800781248,False,REGULAR,USD
MU260717P00580000,2026-07-07 16:29:39+00:00,580.0,1.88,1.75,2.17,0.029999971,1.62162,49.0,714,1.4365262548828124,False,REGULAR,USD
MU260717P00590000,2026-07-07 16:52:42+00:00,590.0,2.08,1.96,2.24,-0.1400001,-6.306311,89.0,726,1.4079619445800784,False,REGULAR,USD
MU260717P00600000,2026-07-07 16:52:42+00:00,600.0,2.3,2.2,2.29,-0.1500001,-6.1224527,459.0,9180,1.3789093554687497,False,REGULAR,USD
MU260717P00610000,2026-07-07 16:50:49+00:00,610.0,2.54,2.4,2.8,0.17000008,7.1729994,138.0,704,1.3698761975097655,False,REGULAR,USD
MU260717P00620000,2026-07-07 16:55:18+00:00,620.0,2.8,2.61,2.8,-0.08000016,-2.787462,5390.0,11246,1.3345980535888666,False,REGULAR,USD
MU260717P00630000,2026-07-07 16:17:21+00:00,630.0,3.28,2.98,3.3,0.42000008,14.685318,69.0,6666,1.3271518017578123,False,REGULAR,USD
MU260717P00640000,2026-07-07 16:54:58+00:00,640.0,3.44,3.35,3.65,0.1400001,4.2424273,232.0,1234,1.3098179040527342,False,REGULAR,USD
MU260717P00650000,2026-07-07 16:53:38+00:00,650.0,3.86,3.8,4.0,0.14999986,3.8961,495.0,6548,1.29297228515625,False,REGULAR,USD
MU260717P00660000,2026-07-07 16:33:27+00:00,660.0,4.4,4.15,4.65,0.45000005,11.3924055,103.0,5308,1.2800328967285153,False,REGULAR,USD
MU260717P00670000,2026-07-07 16:50:07+00:00,670.0,4.83,4.65,5.2,0.32999992,7.3333316,123.0,560,1.2655066021728514,False,REGULAR,USD
MU260717P00680000,2026-07-07 16:36:04+00:00,680.0,5.75,5.15,5.85,1.06,22.601278,591.0,988,1.250858237915039,False,REGULAR,USD
MU260717P00690000,2026-07-07 16:52:19+00:00,690.0,5.9,5.9,6.35,0.5,9.090909,15944.0,2542,1.235843664550781,False,REGULAR,USD
MU260717P00700000,2026-07-07 16:53:43+00:00,700.0,6.71,6.5,7.0,0.61000013,9.854607,1297.0,10274,1.2181435577392576,False,REGULAR,USD
MU260717P00710000,2026-07-07 16:14:06+00:00,710.0,8.0,7.1,7.9,1.5,23.076923,861.0,1320,1.2033731237792966,False,REGULAR,USD
MU260717P00720000,2026-07-07 16:49:47+00:00,720.0,8.62,7.95,8.75,1.4200001,19.722223,925.0,2667,1.1898233868408201,False,REGULAR,USD
MU260717P00730000,2026-07-07 16:53:23+00:00,730.0,9.35,9.0,9.55,1.7500005,23.026321,427.0,18689,1.1760295104980467,False,REGULAR,USD
MU260717P00740000,2026-07-07 16:49:29+00:00,740.0,10.7,10.15,10.9,2.9499998,38.06451,142.0,926,1.1703532693481447,False,REGULAR,USD
MU260717P00750000,2026-07-07 16:52:32+00:00,750.0,11.55,11.4,12.05,2.0500002,21.578949,666.0,2500,1.1591838916015624,False,REGULAR,USD
MU260717P00760000,2026-07-07 16:52:10+00:00,760.0,13.0,12.7,13.5,3.6000004,38.29788,113.0,3689,1.1499065942382813,False,REGULAR,USD
MU260717P00770000,2026-07-07 16:48:44+00:00,770.0,15.13,14.2,15.05,3.4300003,29.316242,237.0,1037,1.1413006802368164,False,REGULAR,USD
MU260717P00780000,2026-07-07 16:49:39+00:00,780.0,16.7,16.05,16.8,5.500001,49.107155,211.0,1380,1.1362958224487305,False,REGULAR,USD
MU260717P00790000,2026-07-07 16:52:38+00:00,790.0,18.07,17.9,18.65,3.7199993,25.92334,479.0,1613,1.1285443963623047,False,REGULAR,USD
MU260717P00800000,2026-07-07 16:55:02+00:00,800.0,20.5,20.15,21.05,5.2,33.986927,2147.0,8033,1.1281781872558594,False,REGULAR,USD
MU260717P00810000,2026-07-07 16:36:55+00:00,810.0,23.96,21.95,22.9,7.709999,47.446148,132.0,522,1.1125532653808592,False,REGULAR,USD
MU260717P00820000,2026-07-07 16:18:18+00:00,820.0,26.18,24.45,25.3,9.18,54.0,493.0,2171,1.107121163635254,False,REGULAR,USD
MU260717P00830000,2026-07-07 16:47:24+00:00,830.0,28.5,27.5,28.5,10.549999,58.774364,269.0,1338,1.1113936032104492,False,REGULAR,USD
MU260717P00840000,2026-07-07 16:53:30+00:00,840.0,30.37,30.4,31.5,8.85,41.12454,375.0,1686,1.1077925469970704,False,REGULAR,USD
MU260717P00850000,2026-07-07 16:53:30+00:00,850.0,33.47,33.4,34.35,8.470001,33.880005,1000.0,3086,1.099919051208496,False,REGULAR,USD
MU260717P00860000,2026-07-07 16:51:13+00:00,860.0,37.5,36.95,38.05,11.5,44.23077,282.0,1158,1.1010176785278323,False,REGULAR,USD
