contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
MU260717C00005000,2026-07-07 13:55:51+00:00,5.0,911.25,919.3,929.85,-85.96997,-8.620964,2.0,688,14.796875751953127,True,REGULAR,USD
MU260717C00010000,2026-06-30 18:21:24+00:00,10.0,1137.62,910.5,924.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
MU260717C00045000,2026-07-01 13:39:55+00:00,45.0,1030.62,875.7,889.9,0.0,0.0,,1,7.5078131152343754,True,REGULAR,USD
MU260717C00050000,2026-07-01 13:38:40+00:00,50.0,1023.39,870.55,885.0,0.0,0.0,10.0,202,7.337891452636719,True,REGULAR,USD
MU260717C00055000,2026-07-01 13:39:32+00:00,55.0,1016.57,865.7,880.0,0.0,0.0,1.0,81,7.076173029785157,True,REGULAR,USD
MU260717C00060000,2026-07-01 13:39:55+00:00,60.0,1015.29,860.6,875.0,0.0,0.0,10.0,26,6.839845200195313,True,REGULAR,USD
MU260717C00065000,2026-07-07 14:09:36+00:00,65.0,854.74,855.35,869.2,-158.28003,-15.624571,2.0,24,5.01562873046875,True,REGULAR,USD
MU260717C00070000,2026-06-30 14:46:07+00:00,70.0,1076.93,850.55,865.15,0.0,0.0,2.0,2,6.564454919433595,True,REGULAR,USD
MU260717C00075000,2026-06-30 14:57:22+00:00,75.0,1065.88,845.15,859.9,0.0,0.0,25.0,5,6.1445335693359375,True,REGULAR,USD
MU260717C00080000,2026-06-30 14:46:44+00:00,80.0,1065.23,840.9,856.6,0.0,0.0,2.0,9,7.078126152343751,True,REGULAR,USD
MU260717C00085000,2026-07-02 14:59:05+00:00,85.0,906.46,836.15,850.65,0.0,0.0,6.0,23,6.390627011718751,True,REGULAR,USD
MU260717C00090000,2026-06-30 14:45:17+00:00,90.0,1059.36,830.6,845.05,0.0,0.0,20.0,60,5.808596489257813,True,REGULAR,USD
MU260717C00095000,2026-07-07 15:14:06+00:00,95.0,830.0,823.4,838.5,-153.04999,-15.568892,2.0,34,1.0000000000000003e-05,True,REGULAR,USD
MU260717C00100000,2026-07-01 15:25:19+00:00,100.0,957.33,820.85,835.05,0.0,0.0,1.0,358,5.5361358923339825,True,REGULAR,USD
MU260717C00105000,2026-05-05 19:20:56+00:00,105.0,533.7,836.95,849.5,0.0,0.0,3.0,3,8.927250514221189,True,REGULAR,USD
MU260717C00110000,2026-06-18 19:49:30+00:00,110.0,1037.86,809.7,824.35,0.0,0.0,1.0,7,4.4804731494140615,True,REGULAR,USD
MU260717C00115000,2026-07-02 19:57:58+00:00,115.0,852.9,803.85,818.4,0.0,0.0,1.0,7,1.0000000000000003e-05,True,REGULAR,USD
MU260717C00120000,2026-06-29 14:48:36+00:00,120.0,922.31,800.65,815.0,0.0,0.0,2.0,12,5.03418339477539,True,REGULAR,USD
MU260717C00125000,2026-06-08 19:54:23+00:00,125.0,819.48,795.8,810.05,0.0,0.0,1.0,18,4.967777227783202,True,REGULAR,USD
MU260717C00130000,2026-06-18 15:18:56+00:00,130.0,993.85,790.25,804.3,0.0,0.0,10.0,53,4.01562998046875,True,REGULAR,USD
MU260717C00135000,2026-06-18 16:46:35+00:00,135.0,994.34,785.9,800.1,0.0,0.0,2.0,38,4.807621177978515,True,REGULAR,USD
MU260717C00140000,2026-06-23 14:10:01+00:00,140.0,963.06,780.8,794.4,0.0,0.0,5.0,18,4.054692431640625,True,REGULAR,USD
MU260717C00145000,2026-06-09 16:39:32+00:00,145.0,718.47,775.95,790.1,0.0,0.0,1.0,19,4.627933902587891,True,REGULAR,USD
MU260717C00150000,2026-07-02 17:36:33+00:00,150.0,817.1,769.65,783.45,0.0,0.0,5.0,40,1.0000000000000003e-05,True,REGULAR,USD
MU260717C00155000,2026-07-06 18:50:26+00:00,155.0,845.81,765.0,780.05,0.0,0.0,5.0,7,4.430668524169921,True,REGULAR,USD
MU260717C00160000,2026-06-05 16:17:23+00:00,160.0,758.06,760.45,774.35,0.0,0.0,11.0,17,3.6875007812500002,True,REGULAR,USD
MU260717C00165000,2026-06-03 13:33:54+00:00,165.0,895.95,756.0,770.3,0.0,0.0,1.0,22,4.41504354370117,True,REGULAR,USD
MU260717C00170000,2026-06-01 16:39:23+00:00,170.0,867.37,750.05,763.7,0.0,0.0,2.0,18,1.0000000000000003e-05,True,REGULAR,USD
MU260717C00175000,2026-06-26 16:50:54+00:00,175.0,1005.35,745.75,760.05,0.0,0.0,47.0,25,4.131840772705079,True,REGULAR,USD
MU260717C00180000,2026-06-18 14:03:25+00:00,180.0,926.88,741.1,755.15,0.0,0.0,5.0,31,4.118168914794921,True,REGULAR,USD
MU260717C00185000,2026-07-02 19:01:16+00:00,185.0,785.0,735.7,750.15,0.0,0.0,1.0,62,4.050786186523437,True,REGULAR,USD
MU260717C00190000,2026-06-22 15:07:59+00:00,190.0,1003.01,730.75,745.15,0.0,0.0,2.0,28,3.9843750390625,True,REGULAR,USD
MU260717C00195000,2026-07-01 16:28:42+00:00,195.0,859.72,725.5,740.2,0.0,0.0,2.0,11,3.94531263671875,True,REGULAR,USD
MU260717C00200000,2026-07-01 18:22:53+00:00,200.0,845.1,720.9,735.85,0.0,0.0,3.0,420,4.148442314453126,True,REGULAR,USD
MU260717C00210000,2026-06-18 16:25:53+00:00,210.0,915.3,710.15,724.4,0.0,0.0,1.0,81,3.19531451171875,True,REGULAR,USD
MU260717C00220000,2026-06-29 15:25:07+00:00,220.0,850.54,701.05,715.2,0.0,0.0,1.0,57,3.647461818847657,True,REGULAR,USD
MU260717C00230000,2026-07-06 14:32:53+00:00,230.0,778.1,690.15,703.8,0.0,0.0,5.0,63,1.0000000000000003e-05,True,REGULAR,USD
MU260717C00240000,2026-06-30 18:32:13+00:00,240.0,909.78,680.95,696.05,0.0,0.0,1.0,182,3.729981143798828,True,REGULAR,USD
MU260717C00250000,2026-07-07 16:10:20+00:00,250.0,669.76,672.45,685.3,-66.95001,-9.087702,10.0,366,3.3750015624999996,True,REGULAR,USD
MU260717C00260000,2026-07-01 19:56:38+00:00,260.0,782.97,660.35,674.6,0.0,0.0,1.0,133,2.923830815429688,True,REGULAR,USD
MU260717C00270000,2026-07-07 15:23:07+00:00,270.0,644.72,650.5,665.25,-229.54004,-26.255352,2.0,128,3.166994270019531,True,REGULAR,USD
MU260717C00280000,2026-07-01 17:48:00+00:00,280.0,763.74,640.5,655.1,0.0,0.0,7.0,156,3.0195337011718753,True,REGULAR,USD
MU260717C00290000,2026-07-06 13:57:33+00:00,290.0,709.01,631.05,646.35,0.0,0.0,7.0,304,3.3046892382812496,True,REGULAR,USD
MU260717C00300000,2026-07-07 16:25:21+00:00,300.0,627.74,620.95,635.4,-67.26001,-9.677699,2.0,1729,2.9609400976562497,True,REGULAR,USD
MU260717C00310000,2026-07-07 16:25:21+00:00,310.0,617.74,610.55,625.2,-40.660034,-6.175582,1.0,473,2.812991248779297,True,REGULAR,USD
MU260717C00320000,2026-07-02 13:59:10+00:00,320.0,739.04,600.6,615.4,0.0,0.0,1.0,543,2.8017608081054686,True,REGULAR,USD
MU260717C00330000,2026-07-07 14:23:15+00:00,330.0,575.05,591.85,605.3,-100.98999,-14.938464,12.0,312,2.6948274816894533,True,REGULAR,USD
MU260717C00340000,2026-07-02 19:55:09+00:00,340.0,624.6,580.7,595.45,0.0,0.0,7.0,659,2.6669955200195314,True,REGULAR,USD
MU260717C00350000,2026-07-02 17:09:42+00:00,350.0,622.78,571.15,584.85,0.0,0.0,8.0,630,2.3925821435546872,True,REGULAR,USD
MU260717C00360000,2026-07-06 13:47:56+00:00,360.0,642.1,561.25,575.6,0.0,0.0,2.0,1499,2.5649449938964843,True,REGULAR,USD
MU260717C00370000,2026-07-06 18:43:14+00:00,370.0,624.54,551.7,565.6,0.0,0.0,5.0,855,2.496097509765625,True,REGULAR,USD
MU260717C00380000,2026-07-06 13:45:28+00:00,380.0,514.42,541.35,554.95,-109.119995,-17.50008,13.0,1462,2.2417036145019527,True,REGULAR,USD
MU260717C00390000,2026-06-26 19:59:59+00:00,390.0,736.74,533.35,545.7,0.0,0.0,20.0,2300,2.387699343261718,True,REGULAR,USD
MU260717C00400000,2026-07-07 15:42:00+00:00,400.0,506.11,523.15,535.75,-101.890015,-16.758226,18.0,1984,2.3347209600830077,True,REGULAR,USD
MU260717C00410000,2026-07-07 16:04:01+00:00,410.0,512.04,513.45,525.8,-88.01001,-14.667113,20.0,1473,2.2827191369628905,True,REGULAR,USD
MU260717C00420000,2026-07-07 16:33:51+00:00,420.0,507.1,502.0,515.1,-35.05002,-6.465004,4.0,2476,2.0546923632812497,True,REGULAR,USD
MU260717C00430000,2026-07-02 14:58:28+00:00,430.0,480.32,492.4,505.15,-80.92999,-14.419598,2.0,1944,2.0127002807617185,True,REGULAR,USD
MU260717C00440000,2026-07-06 18:59:28+00:00,440.0,472.95,483.6,494.5,-83.89996,-15.066888,5.0,788,1.7216810791015624,True,REGULAR,USD
MU260717C00450000,2026-07-07 15:29:19+00:00,450.0,460.8,473.6,485.25,-84.04999,-15.426263,7.0,3329,1.9291995727539062,True,REGULAR,USD
MU260717C00460000,2026-07-07 16:53:17+00:00,460.0,470.13,463.65,476.05,-66.869995,-12.452513,12.0,1309,2.033940462036133,True,REGULAR,USD
MU260717C00470000,2026-07-02 19:25:37+00:00,470.0,485.13,451.9,466.1,0.0,0.0,3.0,3522,1.986328193359375,True,REGULAR,USD
MU260717C00480000,2026-07-07 15:49:58+00:00,480.0,434.03,442.2,455.5,-79.07999,-15.411898,16.0,2000,1.8261727441406248,True,REGULAR,USD
MU260717C00490000,2026-07-07 14:35:23+00:00,490.0,411.0,432.5,444.35,-111.650024,-21.362291,1.0,1713,1.40625296875,True,REGULAR,USD
MU260717C00500000,2026-07-07 15:42:00+00:00,500.0,406.93,424.05,435.7,-99.49002,-19.645752,28.0,3161,1.7609875231933594,True,REGULAR,USD
MU260717C00510000,2026-07-07 15:56:27+00:00,510.0,407.21,411.3,424.15,-81.97,-16.756613,15.0,1406,1.015629921875,True,REGULAR,USD
MU260717C00520000,2026-07-07 16:06:49+00:00,520.0,403.16,404.25,415.75,-84.73999,-17.36831,3.0,2449,1.669923525390625,True,REGULAR,USD
MU260717C00530000,2026-07-06 17:29:37+00:00,530.0,458.7,394.4,405.4,0.0,0.0,7.0,1452,1.562013908691406,True,REGULAR,USD
MU260717C00540000,2026-07-02 18:03:34+00:00,540.0,423.25,384.3,396.9,0.0,0.0,5.0,493,1.7216810791015624,True,REGULAR,USD
MU260717C00550000,2026-07-07 15:40:23+00:00,550.0,358.3,374.15,386.15,-107.5,-23.078575,10.0,3281,1.5825216186523434,True,REGULAR,USD
MU260717C00560000,2026-07-07 15:40:23+00:00,560.0,348.37,364.6,377.2,-87.630005,-20.098623,10.0,3559,1.6521013488769531,True,REGULAR,USD
MU260717C00570000,2026-07-07 14:39:16+00:00,570.0,339.92,353.0,366.65,-85.07999,-20.018822,11.0,884,1.5463889868164062,True,REGULAR,USD
MU260717C00580000,2026-07-06 17:15:16+00:00,580.0,425.08,344.15,356.85,0.0,0.0,2.0,3706,1.5196557220458982,True,REGULAR,USD
MU260717C00590000,2026-07-07 14:20:17+00:00,590.0,309.6,335.3,347.1,-76.23999,-19.759483,2.0,2133,1.4964624786376952,True,REGULAR,USD
MU260717C00600000,2026-07-06 19:04:33+00:00,600.0,300.37,324.25,337.75,-100.80002,-25.126509,2.0,2491,1.5053735668945314,True,REGULAR,USD
MU260717C00610000,2026-07-07 16:03:11+00:00,610.0,313.94,313.45,327.8,-80.01999,-20.311705,2.0,561,1.4615505438232421,True,REGULAR,USD
MU260717C00620000,2026-07-07 14:36:45+00:00,620.0,280.0,305.4,317.65,-90.0,-24.324324,1.0,590,1.402590877685547,True,REGULAR,USD
MU260717C00630000,2026-07-07 14:16:28+00:00,630.0,284.85,295.95,308.8,-69.98999,-19.72438,41.0,481,1.437746951904297,True,REGULAR,USD
MU260717C00640000,2026-07-06 19:27:25+00:00,640.0,367.26,286.85,298.65,0.0,0.0,1.0,1565,1.3802521221923827,True,REGULAR,USD
MU260717C00650000,2026-07-07 14:41:27+00:00,650.0,249.06,277.3,289.05,-108.54999,-30.354296,4.0,1043,1.3581575061035154,True,REGULAR,USD
MU260717C00660000,2026-07-07 14:35:31+00:00,660.0,245.09,268.75,278.9,-105.17001,-30.026268,1.0,697,1.3021275128173826,True,REGULAR,USD
MU260717C00670000,2026-07-02 18:17:02+00:00,670.0,243.0,259.3,269.4,-62.450012,-20.445248,3.0,986,0.764650791015625,True,REGULAR,USD
MU260717C00680000,2026-07-06 14:00:54+00:00,680.0,228.6,249.95,259.45,-92.139984,-28.727312,2.0,918,0.8308122387695311,True,REGULAR,USD
MU260717C00690000,2026-07-07 14:54:08+00:00,690.0,230.0,240.65,251.2,-91.25,-28.404669,3.0,515,0.9562992651367187,True,REGULAR,USD
MU260717C00700000,2026-07-07 16:29:31+00:00,700.0,238.99,231.4,241.75,-64.009995,-21.12541,76.0,4865,0.9722903161621093,True,REGULAR,USD
MU260717C00710000,2026-07-06 17:19:08+00:00,710.0,296.83,219.8,231.7,0.0,0.0,4.0,943,0.8632826171875,True,REGULAR,USD
MU260717C00720000,2026-07-07 15:16:49+00:00,720.0,208.4,211.6,222.65,-89.53,-30.050684,7.0,430,0.9302985485839843,True,REGULAR,USD
MU260717C00730000,2026-07-07 13:43:42+00:00,730.0,209.89,204.3,213.5,-60.15001,-22.27448,2.0,954,0.9876710217285156,True,REGULAR,USD
MU260717C00740000,2026-07-07 13:39:21+00:00,740.0,200.59,193.0,204.35,-40.53,-16.809057,3.0,361,0.9334723449707032,True,REGULAR,USD
MU260717C00750000,2026-07-07 16:31:37+00:00,750.0,190.55,186.85,195.45,-67.80998,-26.246317,64.0,1669,0.9960937890625,True,REGULAR,USD
MU260717C00760000,2026-07-07 15:44:56+00:00,760.0,167.0,178.15,186.7,-48.979996,-22.678024,4.0,2332,0.9965210308837891,True,REGULAR,USD
MU260717C00770000,2026-07-07 13:44:56+00:00,770.0,180.1,169.75,178.05,-58.569992,-24.540155,2.0,366,0.99804689453125,True,REGULAR,USD
MU260717C00780000,2026-07-07 14:48:41+00:00,780.0,147.51,161.35,170.05,-81.21001,-35.506298,10.0,446,1.0036060562133788,True,REGULAR,USD
MU260717C00790000,2026-07-07 16:26:12+00:00,790.0,157.88,153.7,160.45,-73.39,-31.73347,8.0,284,0.9918824053955078,True,REGULAR,USD
MU260717C00800000,2026-07-07 16:39:28+00:00,800.0,146.48,147.5,150.15,-53.61,-26.792944,274.0,3526,0.9862061926269532,True,REGULAR,USD
MU260717C00810000,2026-07-07 13:38:03+00:00,810.0,139.5,139.3,145.2,-51.899994,-27.115986,2.0,645,1.0155383695983886,True,REGULAR,USD
MU260717C00820000,2026-07-07 16:38:27+00:00,820.0,128.43,132.35,135.75,-73.57001,-36.420795,7.0,328,1.0010425924682615,True,REGULAR,USD
MU260717C00830000,2026-07-07 16:28:34+00:00,830.0,128.95,124.9,129.5,-51.65001,-28.59912,4.0,184,1.0113574822998046,True,REGULAR,USD
MU260717C00840000,2026-07-07 14:32:08+00:00,840.0,103.4,115.85,119.0,-87.24,-45.761646,7.0,514,0.9581303015136717,True,REGULAR,USD
MU260717C00850000,2026-07-07 16:47:06+00:00,850.0,109.84,111.05,113.95,-60.160004,-35.388237,69.0,2488,0.9971924108886718,True,REGULAR,USD
MU260717C00860000,2026-07-07 16:00:16+00:00,860.0,99.0,105.1,107.9,-57.0,-36.53846,14.0,384,1.008885570831299,True,REGULAR,USD
MU260717C00870000,2026-07-07 16:29:11+00:00,870.0,102.02,98.75,101.4,-45.93,-31.044271,81.0,607,1.0080005654907227,True,REGULAR,USD
MU260717C00880000,2026-07-07 16:25:30+00:00,880.0,92.8,91.7,94.2,-56.050003,-37.65536,289.0,375,0.9910584390258789,True,REGULAR,USD
MU260717C00890000,2026-07-07 16:46:05+00:00,890.0,84.43,85.75,88.8,-65.02,-43.506187,492.0,1297,0.9948120635986328,True,REGULAR,USD
MU260717C00900000,2026-07-07 16:53:24+00:00,900.0,81.99,81.05,83.45,-42.010002,-33.879032,2071.0,3774,1.004796235809326,True,REGULAR,USD
MU260717C00910000,2026-07-07 16:26:08+00:00,910.0,77.25,73.1,76.15,-51.800003,-40.139484,996.0,1732,0.9690249679565429,True,REGULAR,USD
MU260717C00920000,2026-07-07 16:52:55+00:00,920.0,72.35,72.0,72.0,-46.130005,-38.934845,1111.0,477,1.0087329837036134,True,REGULAR,USD
MU260717C00930000,2026-07-07 16:54:55+00:00,930.0,65.9,64.35,65.9,-39.799995,-37.09572,1504.0,650,0.9776308389282228,True,REGULAR,USD
MU260717C00940000,2026-07-07 16:49:27+00:00,940.0,60.25,60.25,62.5,-48.58,-44.638428,249.0,442,0.9914246463012696,False,REGULAR,USD
MU260717C00950000,2026-07-07 16:51:53+00:00,950.0,57.61,54.5,57.35,-38.64,-40.145454,1224.0,2076,0.9750368707275392,False,REGULAR,USD
MU260717C00960000,2026-07-07 16:46:38+00:00,960.0,51.02,51.4,54.35,-43.98,-46.294735,317.0,784,0.9920655090332031,False,REGULAR,USD
MU260717C00970000,2026-07-07 16:46:38+00:00,970.0,47.2,48.2,50.8,-34.06,-41.914845,124.0,342,1.0005237962341307,False,REGULAR,USD
MU260717C00980000,2026-07-07 16:49:30+00:00,980.0,44.0,43.95,46.75,-44.5,-50.282486,470.0,778,0.9933777517700196,False,REGULAR,USD
MU260717C00990000,2026-07-07 16:51:38+00:00,990.0,41.8,40.95,42.0,-29.289997,-41.201294,374.0,611,0.9869080899047852,False,REGULAR,USD
MU260717C01000000,2026-07-07 16:54:22+00:00,1000.0,39.11,37.3,39.1,-26.870003,-40.724464,2925.0,4491,0.9864808480834962,False,REGULAR,USD
MU260717C01010000,2026-07-07 16:52:19+00:00,1010.0,36.75,34.9,35.8,-27.25,-42.578125,249.0,861,0.9896546444702149,False,REGULAR,USD
MU260717C01020000,2026-07-07 16:53:55+00:00,1020.0,33.35,32.2,33.25,-26.370003,-44.156063,1016.0,886,0.9934082690429689,False,REGULAR,USD
MU260717C01030000,2026-07-07 16:49:25+00:00,1030.0,29.42,29.35,30.6,-26.300001,-47.200287,110.0,472,0.9918824053955078,False,REGULAR,USD
MU260717C01035000,2026-07-07 16:33:17+00:00,1035.0,28.75,28.6,29.55,-23.45,-44.92337,40.0,98,0.9982299981689453,False,REGULAR,USD
MU260717C01040000,2026-07-07 16:30:22+00:00,1040.0,28.0,27.05,28.2,-25.29,-47.45731,948.0,576,0.9941712008666993,False,REGULAR,USD
MU260717C01045000,2026-07-07 16:45:05+00:00,1045.0,25.62,26.3,27.15,-28.81,-52.93037,70.0,179,0.9991455163574219,False,REGULAR,USD
MU260717C01050000,2026-07-07 16:53:32+00:00,1050.0,26.0,25.25,26.05,-19.900002,-43.35512,2026.0,2816,1.0003101742553708,False,REGULAR,USD
MU260717C01055000,2026-07-07 16:20:07+00:00,1055.0,24.2,23.95,24.85,-21.630001,-47.19616,73.0,249,0.9974670663452149,False,REGULAR,USD
MU260717C01060000,2026-07-07 16:53:24+00:00,1060.0,23.94,22.8,23.95,-24.06,-50.125,371.0,696,0.99804689453125,False,REGULAR,USD
MU260717C01065000,2026-07-07 16:45:16+00:00,1065.0,22.05,22.0,23.15,-24.970001,-53.10506,34.0,187,1.002202254638672,False,REGULAR,USD
MU260717C01070000,2026-07-07 16:46:14+00:00,1070.0,20.75,20.6,21.8,-22.25,-51.744186,127.0,441,0.9945068908691408,False,REGULAR,USD
