date,open,high,low,close,volume
2026-06-08 08:00:00+00:00,475.18,477.0,460.0,474.78,0
2026-06-08 08:01:00+00:00,474.78,477.0,460.05,474.1118,0
2026-06-08 08:02:00+00:00,475.6,475.6,463.93,472.01,0
2026-06-08 08:03:00+00:00,473.975,476.5,472.44,473.49,0
2026-06-08 08:04:00+00:00,473.49,475.99,473.0,474.2012,0
2026-06-08 08:05:00+00:00,475.1,477.0,475.1,476.78,0
2026-06-08 08:06:00+00:00,476.09,478.0,476.0,477.9757,0
2026-06-08 08:07:00+00:00,477.9515,478.0,476.045,477.05,0
2026-06-08 08:08:00+00:00,477.28,477.8,476.506,477.49,0
2026-06-08 08:09:00+00:00,477.49,478.5,476.0678,478.0,0
2026-06-08 08:10:00+00:00,477.81,478.9988,477.0,478.4,0
2026-06-08 08:11:00+00:00,477.66,477.72,460.32,468.12,0
2026-06-08 08:12:00+00:00,477.2,477.5,460.01,476.38,0
2026-06-08 08:13:00+00:00,476.85,478.0,476.05,478.0,0
2026-06-08 08:14:00+00:00,477.06,478.0,476.05,476.525,0
2026-06-08 08:15:00+00:00,476.75,478.9166,476.5375,477.9,0
2026-06-08 08:16:00+00:00,477.9,479.0,477.6525,478.8,0
2026-06-08 08:17:00+00:00,477.0,478.8,477.0,477.6876,0
2026-06-08 08:18:00+00:00,477.0682,478.8,477.0682,478.8,0
2026-06-08 08:19:00+00:00,478.84,480.5,478.84,480.29,0
2026-06-08 08:20:00+00:00,480.24,480.5,479.0325,479.5687,0
2026-06-08 08:21:00+00:00,479.6,480.0,479.01,479.5,0
2026-06-08 08:22:00+00:00,479.5,479.79,478.1812,479.31,0
2026-06-08 08:23:00+00:00,479.3,479.6967,478.0,479.0,0
2026-06-08 08:24:00+00:00,479.0,479.79,479.0,479.74,0
2026-06-08 08:25:00+00:00,479.69,479.79,479.23,479.4625,0
2026-06-08 08:26:00+00:00,478.98,479.25,478.78,479.25,0
2026-06-08 08:27:00+00:00,479.0,479.4625,478.31,479.2488,0
2026-06-08 08:28:00+00:00,479.0,479.2488,478.0,478.05,0
2026-06-08 08:29:00+00:00,478.9988,479.0,478.025,478.97,0
2026-06-08 08:30:00+00:00,478.0737,479.78,478.0737,479.78,0
2026-06-08 08:31:00+00:00,478.635,480.07,478.635,479.87,0
2026-06-08 08:32:00+00:00,479.99,481.0,479.88,480.908,0
2026-06-08 08:33:00+00:00,480.5,481.4,480.045,480.9499,0
2026-06-08 08:34:00+00:00,480.95,481.8,480.5325,481.8,0
2026-06-08 08:35:00+00:00,481.0,481.362,480.0,480.0,0
2026-06-08 08:36:00+00:00,479.88,481.0,479.88,479.88,0
2026-06-08 08:37:00+00:00,479.57,479.6,478.2725,479.6,0
2026-06-08 08:38:00+00:00,479.88,479.97,479.0,479.0,0
2026-06-08 08:39:00+00:00,479.09,479.9688,478.5,479.0,0
2026-06-08 08:40:00+00:00,478.045,479.0,478.01,478.05,0
2026-06-08 08:41:00+00:00,478.0,478.4,477.0003,478.0,0
2026-06-08 08:42:00+00:00,477.0,479.0,477.0,477.7,0
2026-06-08 08:43:00+00:00,477.4,478.8,477.4,478.8,0
2026-06-08 08:44:00+00:00,477.8,478.8,477.4834,478.28,0
2026-06-08 08:45:00+00:00,478.5,478.8,477.4,477.44,0
2026-06-08 08:46:00+00:00,478.0,478.0,476.1,476.45,0
2026-06-08 08:47:00+00:00,476.0397,477.0,474.9875,474.9875,0
2026-06-08 08:48:00+00:00,474.98,477.1562,474.5425,477.1562,0
2026-06-08 08:49:00+00:00,477.14,477.2,475.8,476.61,0
2026-06-08 08:50:00+00:00,476.81,476.81,476.5,476.67,0
2026-06-08 08:51:00+00:00,476.08,476.94,475.15,475.3118,0
2026-06-08 08:52:00+00:00,475.82,476.9002,475.07,475.34,0
2026-06-08 08:53:00+00:00,475.34,476.95,475.12,475.13,0
2026-06-08 08:54:00+00:00,475.1182,477.0,475.0,475.69,0
2026-06-08 08:55:00+00:00,475.88,475.88,474.5,475.0501,0
2026-06-08 08:56:00+00:00,475.02,475.88,474.7685,474.83,0
2026-06-08 08:57:00+00:00,474.83,475.88,474.83,475.79,0
2026-06-08 08:58:00+00:00,475.5,475.5,475.31,475.5,0
